curl_1CAF655EC88C2E53171707F0D5741630abcabcVector Score: 12; ALERT threshold: 7; Alert Rules: 960011:960016:960904:IPBLOCK-BURST4-67373:IPBLOCK-SUMMARY8-67373; Last Matched Message: Request Containing Content; but Missing Content-Type header42 message units per second38 message units per secondWEBSCRP=9WEBSCRP=9WEBATCK=9WEBATCK=9,3990001960011960016960904INVALID-HTTP-ANOMALYIPBLOCK-BURST4-67373IPBLOCK-SUMMARY8-67373REP_164190REP_164192REP_164196REP_164200,Unknown Bots (HTTP Libraries)GET or HEAD Request with Body ContentContent-Length HTTP Header is Not NumericRequest Containing Content; but Missing Content-Type headerAnomaly Score Exceeded for Invalid HTTPIP 157.192.79.155 recently having excessive BURST qualification(4) rate on category bucket(5;POST Requests))IP 157.192.79.155 recently having excessive SUMMARY qualification(8) rate on category bucket(5;POST Requests)Web Scrapers (High Threat)Web Scrapers (Low Threat)Web Attackers (Low Threat)Web Attackers (High Threat),REQUEST_HEADERS:Content-LengthREQUEST_HEADERS:Content-LengthREQUEST_HEADERS:Content-Length,AKAMAI/BOT/UNKNOWN_BOTOWASP_CRS/PROTOCOL_VIOLATION/INVALID_HREQOWASP_CRS/PROTOCOL_VIOLATION/INVALID_HREQOWASP_CRS/PROTOCOL_VIOLATION/MISSING_HEADERAKAMAI/POLICY/INVALID_HTTP_ANOMALYIPBLOCK/ADAPTIVE/BURSTIPBLOCK/ADAPTIVE/SUMMARYREPUTATIONREPUTATIONREPUTATIONREPUTATION,12231
curl_264A80DB2EEB754F20D8F29828E9C79D27 message units per second24 message units per secondWEBSCRP=9WEBSCRP=9WEBATCK=9WEBATCK=9,3990001IPBLOCK-BURST4-67371IPBLOCK-SUMMARY8-67371REP_164190REP_164192REP_164196REP_164200,Unknown Bots (HTTP Libraries)IP 157.192.79.155 recently having excessive BURST qualification(4) rate on category bucket(3;Page View Requests))IP 157.192.79.155 recently having excessive SUMMARY qualification(8) rate on category bucket(3;Page View Requests)Web Scrapers (High Threat)Web Scrapers (Low Threat)Web Attackers (Low Threat)Web Attackers (High Threat),,AKAMAI/BOT/UNKNOWN_BOTIPBLOCK/ADAPTIVE/BURSTIPBLOCK/ADAPTIVE/SUMMARYREPUTATIONREPUTATIONREPUTATIONREPUTATION,1
curl_264A80DB2EEB754F20D8F29828E9C79D28 message units per second24 message units per secondWEBSCRP=9WEBSCRP=9WEBATCK=9WEBATCK=9,3990001IPBLOCK-BURST4-67371IPBLOCK-SUMMARY8-67371REP_164190REP_164192REP_164196REP_164200,Unknown Bots (HTTP Libraries)IP 157.192.79.155 recently having excessive BURST qualification(4) rate on category bucket(3;Page View Requests))IP 157.192.79.155 recently having excessive SUMMARY qualification(8) rate on category bucket(3;Page View Requests)Web Scrapers (High Threat)Web Scrapers (Low Threat)Web Attackers (Low Threat)Web Attackers (High Threat),,AKAMAI/BOT/UNKNOWN_BOTIPBLOCK/ADAPTIVE/BURSTIPBLOCK/ADAPTIVE/SUMMARYREPUTATIONREPUTATIONREPUTATIONREPUTATION,1
curl_264A80DB2EEB754F20D8F29828E9C79D6 message units per second24 message units per secondWEBSCRP=9WEBSCRP=9WEBATCK=9WEBATCK=9,3990001IPBLOCK-BURST4-67371IPBLOCK-SUMMARY8-67371REP_164190REP_164192REP_164196REP_164200,Unknown Bots (HTTP Libraries)IP 157.192.79.155 recently having excessive BURST qualification(4) rate on category bucket(3;Page View Requests))IP 157.192.79.155 recently having excessive SUMMARY qualification(8) rate on category bucket(3;Page View Requests)Web Scrapers (High Threat)Web Scrapers (Low Threat)Web Attackers (Low Threat)Web Attackers (High Threat),,AKAMAI/BOT/UNKNOWN_BOTIPBLOCK/ADAPTIVE/BURSTIPBLOCK/ADAPTIVE/SUMMARYREPUTATIONREPUTATIONREPUTATIONREPUTATION,1
curl_295AFB8460BE1FC9F8CE0060B806304425 message units per second25 message units per secondWEBSCRP=9WEBSCRP=9WEBATCK=9WEBATCK=9,3990001IPBLOCK-BURST4-67371IPBLOCK-SUMMARY8-67371REP_164190REP_164192REP_164196REP_164200,Unknown Bots (HTTP Libraries)IP 157.192.79.155 recently having excessive BURST qualification(4) rate on category bucket(3;Page View Requests))IP 157.192.79.155 recently having excessive SUMMARY qualification(8) rate on category bucket(3;Page View Requests)Web Scrapers (High Threat)Web Scrapers (Low Threat)Web Attackers (Low Threat)Web Attackers (High Threat),,AKAMAI/BOT/UNKNOWN_BOTIPBLOCK/ADAPTIVE/BURSTIPBLOCK/ADAPTIVE/SUMMARYREPUTATIONREPUTATIONREPUTATIONREPUTATION,1
curl_295AFB8460BE1FC9F8CE0060B806304427 message units per second25 message units per secondWEBSCRP=9WEBSCRP=9WEBATCK=9WEBATCK=9,3990001IPBLOCK-BURST4-67371IPBLOCK-SUMMARY8-67371REP_164190REP_164192REP_164196REP_164200,Unknown Bots (HTTP Libraries)IP 157.192.79.155 recently having excessive BURST qualification(4) rate on category bucket(3;Page View Requests))IP 157.192.79.155 recently having excessive SUMMARY qualification(8) rate on category bucket(3;Page View Requests)Web Scrapers (High Threat)Web Scrapers (Low Threat)Web Attackers (Low Threat)Web Attackers (High Threat),,AKAMAI/BOT/UNKNOWN_BOTIPBLOCK/ADAPTIVE/BURSTIPBLOCK/ADAPTIVE/SUMMARYREPUTATIONREPUTATIONREPUTATIONREPUTATION,1
curl_2EEFCF43A794013BC68DD73FCEA3C00Fhttp://aaa53 message units per second50 message units per second27 message units per second25 message units per secondVector Score: 5; ALERT threshold: 4; Alert Rules: 3990001:950120:IPBLOCK-BURST4-67371:IPBLOCK-BURST4-67372:IPBLOCK-SUMMARY8-67371:IPBLOCK-SUMMARY8-67372; Last Matched Message: Remote File Inclusion Attack (Remote URL Detected),3990001950120IPBLOCK-BURST4-67371IPBLOCK-BURST4-67372IPBLOCK-SUMMARY8-67371IPBLOCK-SUMMARY8-67372RFI-ANOMALY,Unknown Bots (HTTP Libraries)Remote File Inclusion Attack (Remote URL Detected)IP 157.192.79.155 recently having excessive BURST qualification(4) rate on category bucket(3;Page View Requests))IP 157.192.79.155 recently having excessive BURST qualification(4) rate on category bucket(4;Origin Error))IP 157.192.79.155 recently having excessive SUMMARY qualification(8) rate on category bucket(3;Page View Requests)IP 157.192.79.155 recently having excessive SUMMARY qualification(8) rate on category bucket(4;Origin Error)Anomaly Score Exceeded for Remote File Inclusion,ARGS:a,AKAMAI/BOT/UNKNOWN_BOTOWASP_CRS/WEB_ATTACK/RFIIPBLOCK/ADAPTIVE/BURSTIPBLOCK/ADAPTIVE/BURSTIPBLOCK/ADAPTIVE/SUMMARYIPBLOCK/ADAPTIVE/SUMMARYAKAMAI/POLICY/RFI_ANOMALY,151
curl_336929E2144159CF160DCAD09090D04718 message units per second15 message units per secondWEBSCRP=9WEBSCRP=9WEBATCK=9WEBATCK=9,3990001IPBLOCK-BURST4-67373IPBLOCK-SUMMARY8-67373REP_164190REP_164192REP_164196REP_164200,Unknown Bots (HTTP Libraries)IP 157.192.79.155 recently having excessive BURST qualification(4) rate on category bucket(5;POST Requests))IP 157.192.79.155 recently having excessive SUMMARY qualification(8) rate on category bucket(5;POST Requests)Web Scrapers (High Threat)Web Scrapers (Low Threat)Web Attackers (Low Threat)Web Attackers (High Threat),,AKAMAI/BOT/UNKNOWN_BOTIPBLOCK/ADAPTIVE/BURSTIPBLOCK/ADAPTIVE/SUMMARYREPUTATIONREPUTATIONREPUTATIONREPUTATION,1
curl_336929E2144159CF160DCAD09090D04741 message units per second41 message units per secondWEBSCRP=9WEBSCRP=9WEBATCK=9WEBATCK=9,3990001IPBLOCK-BURST4-67373IPBLOCK-SUMMARY8-67373REP_164190REP_164192REP_164196REP_164200,Unknown Bots (HTTP Libraries)IP 157.192.79.155 recently having excessive BURST qualification(4) rate on category bucket(5;POST Requests))IP 157.192.79.155 recently having excessive SUMMARY qualification(8) rate on category bucket(5;POST Requests)Web Scrapers (High Threat)Web Scrapers (Low Threat)Web Attackers (Low Threat)Web Attackers (High Threat),,AKAMAI/BOT/UNKNOWN_BOTIPBLOCK/ADAPTIVE/BURSTIPBLOCK/ADAPTIVE/SUMMARYREPUTATIONREPUTATIONREPUTATIONREPUTATION,1
curl_336929E2144159CF160DCAD09090D04742 message units per second19 message units per secondWEBSCRP=9WEBSCRP=9WEBATCK=9WEBATCK=9,3990001IPBLOCK-BURST4-67373IPBLOCK-SUMMARY8-67373REP_164190REP_164192REP_164196REP_164200,Unknown Bots (HTTP Libraries)IP 157.192.79.155 recently having excessive BURST qualification(4) rate on category bucket(5;POST Requests))IP 157.192.79.155 recently having excessive SUMMARY qualification(8) rate on category bucket(5;POST Requests)Web Scrapers (High Threat)Web Scrapers (Low Threat)Web Attackers (Low Threat)Web Attackers (High Threat),,AKAMAI/BOT/UNKNOWN_BOTIPBLOCK/ADAPTIVE/BURSTIPBLOCK/ADAPTIVE/SUMMARYREPUTATIONREPUTATIONREPUTATIONREPUTATION,1
curl_336929E2144159CF160DCAD09090D04745 message units per second42 message units per second42 message units per second40 message units per secondWEBSCRP=9WEBSCRP=9WEBATCK=9WEBATCK=9,3990001IPBLOCK-BURST4-67371IPBLOCK-BURST4-67372IPBLOCK-SUMMARY8-67371IPBLOCK-SUMMARY8-67372REP_164190REP_164192REP_164196REP_164200,Unknown Bots (HTTP Libraries)IP 157.192.79.155 recently having excessive BURST qualification(4) rate on category bucket(3;Page View Requests))IP 157.192.79.155 recently having excessive BURST qualification(4) rate on category bucket(4;Origin Error))IP 157.192.79.155 recently having excessive SUMMARY qualification(8) rate on category bucket(3;Page View Requests)IP 157.192.79.155 recently having excessive SUMMARY qualification(8) rate on category bucket(4;Origin Error)Web Scrapers (High Threat)Web Scrapers (Low Threat)Web Attackers (Low Threat)Web Attackers (High Threat),,AKAMAI/BOT/UNKNOWN_BOTIPBLOCK/ADAPTIVE/BURSTIPBLOCK/ADAPTIVE/BURSTIPBLOCK/ADAPTIVE/SUMMARYIPBLOCK/ADAPTIVE/SUMMARYREPUTATIONREPUTATIONREPUTATIONREPUTATION,1
curl_336929E2144159CF160DCAD09090D04745 message units per second42 message units per second45 message units per second42 message units per secondWEBSCRP=9WEBSCRP=9WEBATCK=9WEBATCK=9,3990001IPBLOCK-BURST4-67371IPBLOCK-BURST4-67372IPBLOCK-SUMMARY8-67371IPBLOCK-SUMMARY8-67372REP_164190REP_164192REP_164196REP_164200,Unknown Bots (HTTP Libraries)IP 157.192.79.155 recently having excessive BURST qualification(4) rate on category bucket(3;Page View Requests))IP 157.192.79.155 recently having excessive BURST qualification(4) rate on category bucket(4;Origin Error))IP 157.192.79.155 recently having excessive SUMMARY qualification(8) rate on category bucket(3;Page View Requests)IP 157.192.79.155 recently having excessive SUMMARY qualification(8) rate on category bucket(4;Origin Error)Web Scrapers (High Threat)Web Scrapers (Low Threat)Web Attackers (Low Threat)Web Attackers (High Threat),,AKAMAI/BOT/UNKNOWN_BOTIPBLOCK/ADAPTIVE/BURSTIPBLOCK/ADAPTIVE/BURSTIPBLOCK/ADAPTIVE/SUMMARYIPBLOCK/ADAPTIVE/SUMMARYREPUTATIONREPUTATIONREPUTATIONREPUTATION,1
curl_336929E2144159CF160DCAD09090D04745 message units per second43 message units per second45 message units per second42 message units per secondWEBSCRP=9WEBSCRP=9WEBATCK=9WEBATCK=9,3990001IPBLOCK-BURST4-67371IPBLOCK-BURST4-67372IPBLOCK-SUMMARY8-67371IPBLOCK-SUMMARY8-67372REP_164190REP_164192REP_164196REP_164200,Unknown Bots (HTTP Libraries)IP 157.192.79.155 recently having excessive BURST qualification(4) rate on category bucket(3;Page View Requests))IP 157.192.79.155 recently having excessive BURST qualification(4) rate on category bucket(4;Origin Error))IP 157.192.79.155 recently having excessive SUMMARY qualification(8) rate on category bucket(3;Page View Requests)IP 157.192.79.155 recently having excessive SUMMARY qualification(8) rate on category bucket(4;Origin Error)Web Scrapers (High Threat)Web Scrapers (Low Threat)Web Attackers (Low Threat)Web Attackers (High Threat),,AKAMAI/BOT/UNKNOWN_BOTIPBLOCK/ADAPTIVE/BURSTIPBLOCK/ADAPTIVE/BURSTIPBLOCK/ADAPTIVE/SUMMARYIPBLOCK/ADAPTIVE/SUMMARYREPUTATIONREPUTATIONREPUTATIONREPUTATION,1
curl_336929E2144159CF160DCAD09090D04746 message units per second43 message units per second45 message units per second42 message units per secondWEBSCRP=9WEBSCRP=9WEBATCK=9WEBATCK=9,3990001IPBLOCK-BURST4-67371IPBLOCK-BURST4-67372IPBLOCK-SUMMARY8-67371IPBLOCK-SUMMARY8-67372REP_164190REP_164192REP_164196REP_164200,Unknown Bots (HTTP Libraries)IP 157.192.79.155 recently having excessive BURST qualification(4) rate on category bucket(3;Page View Requests))IP 157.192.79.155 recently having excessive BURST qualification(4) rate on category bucket(4;Origin Error))IP 157.192.79.155 recently having excessive SUMMARY qualification(8) rate on category bucket(3;Page View Requests)IP 157.192.79.155 recently having excessive SUMMARY qualification(8) rate on category bucket(4;Origin Error)Web Scrapers (High Threat)Web Scrapers (Low Threat)Web Attackers (Low Threat)Web Attackers (High Threat),,AKAMAI/BOT/UNKNOWN_BOTIPBLOCK/ADAPTIVE/BURSTIPBLOCK/ADAPTIVE/BURSTIPBLOCK/ADAPTIVE/SUMMARYIPBLOCK/ADAPTIVE/SUMMARYREPUTATIONREPUTATIONREPUTATIONREPUTATION,1
curl_336929E2144159CF160DCAD09090D04746 message units per second43 message units per second45 message units per second43 message units per secondWEBSCRP=9WEBSCRP=9WEBATCK=9WEBATCK=9,3990001IPBLOCK-BURST4-67371IPBLOCK-BURST4-67372IPBLOCK-SUMMARY8-67371IPBLOCK-SUMMARY8-67372REP_164190REP_164192REP_164196REP_164200,Unknown Bots (HTTP Libraries)IP 157.192.79.155 recently having excessive BURST qualification(4) rate on category bucket(3;Page View Requests))IP 157.192.79.155 recently having excessive BURST qualification(4) rate on category bucket(4;Origin Error))IP 157.192.79.155 recently having excessive SUMMARY qualification(8) rate on category bucket(3;Page View Requests)IP 157.192.79.155 recently having excessive SUMMARY qualification(8) rate on category bucket(4;Origin Error)Web Scrapers (High Threat)Web Scrapers (Low Threat)Web Attackers (Low Threat)Web Attackers (High Threat),,AKAMAI/BOT/UNKNOWN_BOTIPBLOCK/ADAPTIVE/BURSTIPBLOCK/ADAPTIVE/BURSTIPBLOCK/ADAPTIVE/SUMMARYIPBLOCK/ADAPTIVE/SUMMARYREPUTATIONREPUTATIONREPUTATIONREPUTATION,1
curl_336929E2144159CF160DCAD09090D04746 message units per second44 message units per second45 message units per second42 message units per secondWEBSCRP=9WEBSCRP=9WEBATCK=9WEBATCK=9,3990001IPBLOCK-BURST4-67371IPBLOCK-BURST4-67372IPBLOCK-SUMMARY8-67371IPBLOCK-SUMMARY8-67372REP_164190REP_164192REP_164196REP_164200,Unknown Bots (HTTP Libraries)IP 157.192.79.155 recently having excessive BURST qualification(4) rate on category bucket(3;Page View Requests))IP 157.192.79.155 recently having excessive BURST qualification(4) rate on category bucket(4;Origin Error))IP 157.192.79.155 recently having excessive SUMMARY qualification(8) rate on category bucket(3;Page View Requests)IP 157.192.79.155 recently having excessive SUMMARY qualification(8) rate on category bucket(4;Origin Error)Web Scrapers (High Threat)Web Scrapers (Low Threat)Web Attackers (Low Threat)Web Attackers (High Threat),,AKAMAI/BOT/UNKNOWN_BOTIPBLOCK/ADAPTIVE/BURSTIPBLOCK/ADAPTIVE/BURSTIPBLOCK/ADAPTIVE/SUMMARYIPBLOCK/ADAPTIVE/SUMMARYREPUTATIONREPUTATIONREPUTATIONREPUTATION,1
curl_336929E2144159CF160DCAD09090D04747 message units per second24 message units per second,3990001IPBLOCK-BURST4-67371IPBLOCK-SUMMARY8-67371,Unknown Bots (HTTP Libraries)IP 157.192.79.155 recently having excessive BURST qualification(4) rate on category bucket(3;Page View Requests))IP 157.192.79.155 recently having excessive SUMMARY qualification(8) rate on category bucket(3;Page View Requests),,AKAMAI/BOT/UNKNOWN_BOTIPBLOCK/ADAPTIVE/BURSTIPBLOCK/ADAPTIVE/SUMMARY,1
curl_336929E2144159CF160DCAD09090D04761 message units per second58 message units per second45 message units per second42 message units per secondWEBSCRP=9WEBSCRP=9WEBATCK=9WEBATCK=9,3990001IPBLOCK-BURST4-67371IPBLOCK-BURST4-67372IPBLOCK-SUMMARY8-67371IPBLOCK-SUMMARY8-67372REP_164190REP_164192REP_164196REP_164200,Unknown Bots (HTTP Libraries)IP 157.192.79.155 recently having excessive BURST qualification(4) rate on category bucket(3;Page View Requests))IP 157.192.79.155 recently having excessive BURST qualification(4) rate on category bucket(4;Origin Error))IP 157.192.79.155 recently having excessive SUMMARY qualification(8) rate on category bucket(3;Page View Requests)IP 157.192.79.155 recently having excessive SUMMARY qualification(8) rate on category bucket(4;Origin Error)Web Scrapers (High Threat)Web Scrapers (Low Threat)Web Attackers (Low Threat)Web Attackers (High Threat),,AKAMAI/BOT/UNKNOWN_BOTIPBLOCK/ADAPTIVE/BURSTIPBLOCK/ADAPTIVE/BURSTIPBLOCK/ADAPTIVE/SUMMARYIPBLOCK/ADAPTIVE/SUMMARYREPUTATIONREPUTATIONREPUTATIONREPUTATION,1
curl_336929E2144159CF160DCAD09090D047abcabcVector Score: 12; ALERT threshold: 7; Alert Rules: 960011:960016:960904:IPBLOCK-BURST4-67371:IPBLOCK-SUMMARY8-67371; Last Matched Message: Request Containing Content; but Missing Content-Type header46 message units per second46 message units per secondWEBSCRP=9WEBSCRP=9WEBATCK=9WEBATCK=9,3990001960011960016960904INVALID-HTTP-ANOMALYIPBLOCK-BURST4-67371IPBLOCK-SUMMARY8-67371REP_164190REP_164192REP_164196REP_164200,Unknown Bots (HTTP Libraries)GET or HEAD Request with Body ContentContent-Length HTTP Header is Not NumericRequest Containing Content; but Missing Content-Type headerAnomaly Score Exceeded for Invalid HTTPIP 157.192.79.155 recently having excessive BURST qualification(4) rate on category bucket(3;Page View Requests))IP 157.192.79.155 recently having excessive SUMMARY qualification(8) rate on category bucket(3;Page View Requests)Web Scrapers (High Threat)Web Scrapers (Low Threat)Web Attackers (Low Threat)Web Attackers (High Threat),REQUEST_HEADERS:Content-LengthREQUEST_HEADERS:Content-LengthREQUEST_HEADERS:Content-Length,AKAMAI/BOT/UNKNOWN_BOTOWASP_CRS/PROTOCOL_VIOLATION/INVALID_HREQOWASP_CRS/PROTOCOL_VIOLATION/INVALID_HREQOWASP_CRS/PROTOCOL_VIOLATION/MISSING_HEADERAKAMAI/POLICY/INVALID_HTTP_ANOMALYIPBLOCK/ADAPTIVE/BURSTIPBLOCK/ADAPTIVE/SUMMARYREPUTATIONREPUTATIONREPUTATIONREPUTATION,12231
curl_3AF61E582D89A184008F5269B02D84EF48 message units per second41 message units per second17 message units per second30 message units per secondWEBSCRP=9WEBSCRP=9WEBATCK=9WEBATCK=9,3990001IPBLOCK-BURST4-67371IPBLOCK-BURST4-67373IPBLOCK-SUMMARY8-67371IPBLOCK-SUMMARY8-67373REP_164190REP_164192REP_164196REP_164200,Unknown Bots (HTTP Libraries)IP 157.192.79.155 recently having excessive BURST qualification(4) rate on category bucket(3;Page View Requests))IP 157.192.79.155 recently having excessive BURST qualification(4) rate on category bucket(5;POST Requests))IP 157.192.79.155 recently having excessive SUMMARY qualification(8) rate on category bucket(3;Page View Requests)IP 157.192.79.155 recently having excessive SUMMARY qualification(8) rate on category bucket(5;POST Requests)Web Scrapers (High Threat)Web Scrapers (Low Threat)Web Attackers (Low Threat)Web Attackers (High Threat),,AKAMAI/BOT/UNKNOWN_BOTIPBLOCK/ADAPTIVE/BURSTIPBLOCK/ADAPTIVE/BURSTIPBLOCK/ADAPTIVE/SUMMARYIPBLOCK/ADAPTIVE/SUMMARYREPUTATIONREPUTATIONREPUTATIONREPUTATION,1
curl_3AF61E582D89A184008F5269B02D84EF49 message units per second41 message units per second17 message units per second30 message units per secondWEBSCRP=9WEBSCRP=9WEBATCK=9WEBATCK=9,3990001IPBLOCK-BURST4-67371IPBLOCK-BURST4-67373IPBLOCK-SUMMARY8-67371IPBLOCK-SUMMARY8-67373REP_164190REP_164192REP_164196REP_164200,Unknown Bots (HTTP Libraries)IP 157.192.79.155 recently having excessive BURST qualification(4) rate on category bucket(3;Page View Requests))IP 157.192.79.155 recently having excessive BURST qualification(4) rate on category bucket(5;POST Requests))IP 157.192.79.155 recently having excessive SUMMARY qualification(8) rate on category bucket(3;Page View Requests)IP 157.192.79.155 recently having excessive SUMMARY qualification(8) rate on category bucket(5;POST Requests)Web Scrapers (High Threat)Web Scrapers (Low Threat)Web Attackers (Low Threat)Web Attackers (High Threat),,AKAMAI/BOT/UNKNOWN_BOTIPBLOCK/ADAPTIVE/BURSTIPBLOCK/ADAPTIVE/BURSTIPBLOCK/ADAPTIVE/SUMMARYIPBLOCK/ADAPTIVE/SUMMARYREPUTATIONREPUTATIONREPUTATIONREPUTATION,1
curl_4ABD3AD53DBAA894E6B54727E664EB0136 message units per second17 message units per second34 message units per second37 message units per second9 message units per second38 message units per second,3990001IPBLOCK-BURST4-67371IPBLOCK-BURST4-67372IPBLOCK-BURST4-67373IPBLOCK-SUMMARY8-67371IPBLOCK-SUMMARY8-67372IPBLOCK-SUMMARY8-67373,Unknown Bots (HTTP Libraries)IP 157.192.79.155 recently having excessive BURST qualification(4) rate on category bucket(3;Page View Requests))IP 157.192.79.155 recently having excessive BURST qualification(4) rate on category bucket(4;Origin Error))IP 157.192.79.155 recently having excessive BURST qualification(4) rate on category bucket(5;POST Requests))IP 157.192.79.155 recently having excessive SUMMARY qualification(8) rate on category bucket(3;Page View Requests)IP 157.192.79.155 recently having excessive SUMMARY qualification(8) rate on category bucket(4;Origin Error)IP 157.192.79.155 recently having excessive SUMMARY qualification(8) rate on category bucket(5;POST Requests),,AKAMAI/BOT/UNKNOWN_BOTIPBLOCK/ADAPTIVE/BURSTIPBLOCK/ADAPTIVE/BURSTIPBLOCK/ADAPTIVE/BURSTIPBLOCK/ADAPTIVE/SUMMARYIPBLOCK/ADAPTIVE/SUMMARYIPBLOCK/ADAPTIVE/SUMMARY,1
curl_4ABD3AD53DBAA894E6B54727E664EB0136 message units per second17 message units per second38 message units per second60 message units per second9 message units per second13 message units per second,3990001IPBLOCK-BURST4-67371IPBLOCK-BURST4-67372IPBLOCK-BURST4-67373IPBLOCK-SUMMARY8-67371IPBLOCK-SUMMARY8-67372IPBLOCK-SUMMARY8-67373,Unknown Bots (HTTP Libraries)IP 157.192.79.155 recently having excessive BURST qualification(4) rate on category bucket(3;Page View Requests))IP 157.192.79.155 recently having excessive BURST qualification(4) rate on category bucket(4;Origin Error))IP 157.192.79.155 recently having excessive BURST qualification(4) rate on category bucket(5;POST Requests))IP 157.192.79.155 recently having excessive SUMMARY qualification(8) rate on category bucket(3;Page View Requests)IP 157.192.79.155 recently having excessive SUMMARY qualification(8) rate on category bucket(4;Origin Error)IP 157.192.79.155 recently having excessive SUMMARY qualification(8) rate on category bucket(5;POST Requests),,AKAMAI/BOT/UNKNOWN_BOTIPBLOCK/ADAPTIVE/BURSTIPBLOCK/ADAPTIVE/BURSTIPBLOCK/ADAPTIVE/BURSTIPBLOCK/ADAPTIVE/SUMMARYIPBLOCK/ADAPTIVE/SUMMARYIPBLOCK/ADAPTIVE/SUMMARY,1
curl_4ABD3AD53DBAA894E6B54727E664EB0140 message units per second17 message units per second35 message units per second37 message units per second9 message units per second38 message units per second,3990001IPBLOCK-BURST4-67371IPBLOCK-BURST4-67372IPBLOCK-BURST4-67373IPBLOCK-SUMMARY8-67371IPBLOCK-SUMMARY8-67372IPBLOCK-SUMMARY8-67373,Unknown Bots (HTTP Libraries)IP 157.192.79.155 recently having excessive BURST qualification(4) rate on category bucket(3;Page View Requests))IP 157.192.79.155 recently having excessive BURST qualification(4) rate on category bucket(4;Origin Error))IP 157.192.79.155 recently having excessive BURST qualification(4) rate on category bucket(5;POST Requests))IP 157.192.79.155 recently having excessive SUMMARY qualification(8) rate on category bucket(3;Page View Requests)IP 157.192.79.155 recently having excessive SUMMARY qualification(8) rate on category bucket(4;Origin Error)IP 157.192.79.155 recently having excessive SUMMARY qualification(8) rate on category bucket(5;POST Requests),,AKAMAI/BOT/UNKNOWN_BOTIPBLOCK/ADAPTIVE/BURSTIPBLOCK/ADAPTIVE/BURSTIPBLOCK/ADAPTIVE/BURSTIPBLOCK/ADAPTIVE/SUMMARYIPBLOCK/ADAPTIVE/SUMMARYIPBLOCK/ADAPTIVE/SUMMARY,1
curl_565A5C589291559C61E85446CEC41A7F42 message units per second21 message units per secondWEBSCRP=9WEBSCRP=9WEBATCK=9WEBATCK=9,3990001IPBLOCK-BURST4-67373IPBLOCK-SUMMARY8-67373REP_164190REP_164192REP_164196REP_164200,Unknown Bots (HTTP Libraries)IP 157.192.79.155 recently having excessive BURST qualification(4) rate on category bucket(5;POST Requests))IP 157.192.79.155 recently having excessive SUMMARY qualification(8) rate on category bucket(5;POST Requests)Web Scrapers (High Threat)Web Scrapers (Low Threat)Web Attackers (Low Threat)Web Attackers (High Threat),,AKAMAI/BOT/UNKNOWN_BOTIPBLOCK/ADAPTIVE/BURSTIPBLOCK/ADAPTIVE/SUMMARYREPUTATIONREPUTATIONREPUTATIONREPUTATION,1
curl_5F5A5A52163FE4A908882C04B228F41Bsrc=http:src=43 message units per second38 message units per secondVector Score: 10; ALERT threshold: 9; Alert Rules: 958030:973304:IPBLOCK-BURST4-67373:IPBLOCK-SUMMARY8-67373; Last Matched Message: XSS Attack Detected,3990001958030973304IPBLOCK-BURST4-67373IPBLOCK-SUMMARY8-67373XSS-ANOMALY,Unknown Bots (HTTP Libraries)Cross-site Scripting (XSS) AttackXSS Attack DetectedIP 157.192.79.155 recently having excessive BURST qualification(4) rate on category bucket(5;POST Requests))IP 157.192.79.155 recently having excessive SUMMARY qualification(8) rate on category bucket(5;POST Requests)Anomaly Score Exceeded for Cross-Site Scripting,REQUEST_HEADERS:RefererREQUEST_HEADERS:Referer,AKAMAI/BOT/UNKNOWN_BOTOWASP_CRS/WEB_ATTACK/XSSOWASP_CRS/WEB_ATTACK/XSSIPBLOCK/ADAPTIVE/BURSTIPBLOCK/ADAPTIVE/SUMMARYAKAMAI/POLICY/XSS_ANOMALY,1441
curl_6A50DEAA80D2727240CFF0668225151529 message units per second28 message units per secondWEBSCRP=9WEBSCRP=9WEBATCK=9WEBATCK=9,3990001IPBLOCK-BURST4-67371IPBLOCK-SUMMARY8-67371REP_164190REP_164192REP_164196REP_164200,Unknown Bots (HTTP Libraries)IP 157.192.79.155 recently having excessive BURST qualification(4) rate on category bucket(3;Page View Requests))IP 157.192.79.155 recently having excessive SUMMARY qualification(8) rate on category bucket(3;Page View Requests)Web Scrapers (High Threat)Web Scrapers (Low Threat)Web Attackers (Low Threat)Web Attackers (High Threat),,AKAMAI/BOT/UNKNOWN_BOTIPBLOCK/ADAPTIVE/BURSTIPBLOCK/ADAPTIVE/SUMMARYREPUTATIONREPUTATIONREPUTATIONREPUTATION,1
curl_6A50DEAA80D2727240CFF0668225151530 message units per second28 message units per secondWEBSCRP=9WEBSCRP=9WEBATCK=9WEBATCK=9,3990001IPBLOCK-BURST4-67371IPBLOCK-SUMMARY8-67371REP_164190REP_164192REP_164196REP_164200,Unknown Bots (HTTP Libraries)IP 157.192.79.155 recently having excessive BURST qualification(4) rate on category bucket(3;Page View Requests))IP 157.192.79.155 recently having excessive SUMMARY qualification(8) rate on category bucket(3;Page View Requests)Web Scrapers (High Threat)Web Scrapers (Low Threat)Web Attackers (Low Threat)Web Attackers (High Threat),,AKAMAI/BOT/UNKNOWN_BOTIPBLOCK/ADAPTIVE/BURSTIPBLOCK/ADAPTIVE/SUMMARYREPUTATIONREPUTATIONREPUTATIONREPUTATION,1
